"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-06-30,"Deanwood","DC","Washington","District of Columbia","Washington",2541,1909,0.0111228813559322,0.0246913580246914,0.070067264573991,1806
2016-06-30,"Fairfax","OH","Cleveland","Cuyahoga","Cleveland",2542,847,-0.00819672131147541,-0.0105140186915888,-0.0461711711711712,1578
2016-06-30,"Shandin Hills","CA","Riverside","San Bernardino","San Bernardino",2543,1216,0.00912863070539419,0.027027027027027,0.037542662116041,1557
2016-06-30,"Cherry Creek","CO","Denver","Denver","Denver",2544,3353,0.00569886022795441,0.0102440494124736,-0.0017862459065198,3137
2016-06-30,"Grove Park","GA","Atlanta","Fulton","Atlanta",2545,935,0.00321888412017167,0.0119047619047619,0.0274725274725275,2209
2016-06-30,"Euclid Green","OH","Cleveland","Cuyahoga","Cleveland",2546,844,-0.00236406619385343,0.00956937799043062,-0.015169194865811,1707
2016-06-30,"Heights","AR","Little Rock","Pulaski","Little Rock",2547,2601,0.00735863671572424,0.0124562086414947,-0.0140257771038666,2201
2016-06-30,"Seville","AZ","Phoenix","Maricopa","Gilbert",2548,1719,0.00880281690140845,0.013561320754717,0.0299580587177951,2917
2016-06-30,"Platt Park","CO","Denver","Denver","Denver",2549,2429,0.00289017341040462,0.0154682274247492,0.047886108714409,2665
2016-06-30,"Patterson Park","MD","Baltimore","Baltimore City","Baltimore",2550,1451,0.00484764542936288,0.0146853146853147,0.0118549511854951,2496
2016-06-30,"The Greater Ville","MO","St. Louis","Saint Louis City","Saint Louis",2551,714,-0.0110803324099723,-0.00695410292072323,0.0423357664233577,2511
2016-06-30,"Shady Lane","OH","Columbus","Franklin","Columbus",2552,925,-0.00107991360691145,0.00325379609544469,-0.00963597430406852,1697
2016-06-30,"Pecan Valley","TX","San Antonio","Bexar","San Antonio",2553,1165,-0.00512382578992314,0.000859106529209622,0.0318866253321523,1183
2016-06-30,"Wexford-Thornapple","OH","Columbus","Franklin","Columbus",2554,1199,0.000834724540901503,-0.00745033112582781,0.00418760469011725,2600
2016-06-30,"Westgate","OH","Columbus","Franklin","Columbus",2555,1124,0.00446827524575514,0.0107913669064748,0.0017825311942959,1974
2016-06-30,"Prescott","CA","San Francisco","Alameda","Oakland",2556,2943,0.00477978832365995,0.0102986611740474,0.14025571483921,1439
2016-06-30,"Third World","TX","San Antonio","Bexar","San Antonio",2557,991,-0.00100806451612903,0.0153688524590164,0.0431578947368421,1547
2016-06-30,"Leawood","OH","Columbus","Franklin","Columbus",2558,899,-0.00332594235033259,0.00671892497200448,0.00222965440356745,1521
2016-06-30,"Oakland Ave-Harrison St","CA","San Francisco","Alameda","Oakland",2559,2846,0.00423429781227946,0.0157030692362598,0.17119341563786,1239
2016-06-30,"Milan","LA","New Orleans","Orleans","New Orleans",2560,1787,-0.0213581599123768,-0.0484558040468584,-0.161819887429644,1567
2016-06-30,"Wells-Goodfellow","MO","St. Louis","Saint Louis City","Saint Louis",2561,701,-0.0126760563380282,-0.00848656294200849,0.0354505169867061,2079
2016-06-30,"Woodrow","NY","New York","Richmond","New York",2562,2167,0.0173708920187793,0.0097856477166822,-0.0243133723547951,1896
2016-06-30,"Baywood Knolls","CA","San Francisco","San Mateo","San Mateo",2563,6144,-0.000650618087182824,-0.0030829141651793,-0.019470156399617,357
2016-06-30,"Gerritsen Beach","NY","New York","Kings","New York",2564,2087,0.000479386385426654,0.00529865125240848,0.0535083291267037,2241
2016-06-30,"Arlington Ridge","VA","Washington","Arlington","Arlington",2565,3050,0.007598282127519,0.0146373918829009,0.0694249649368864,2093
2016-06-30,"Waite Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2566,1502,0.00133333333333333,0.00468227424749164,0.0416088765603329,2345
2016-06-30,"Mesa Grande","AZ","Phoenix","Maricopa","Mesa",2567,1083,0.0112044817927171,0.0453667953667954,0.106230847803882,1477
2016-06-30,"Rancho San Antonio","CA","San Francisco","Alameda","Oakland",2568,2567,0.00904088050314465,0.0375909458367017,0.17860422405877,878
2016-06-30,"Hunter Industrial Park","CA","Riverside","Riverside","Riverside",2569,1532,0.00855826201448321,0.0206528980679547,0.0602076124567474,414
2016-06-30,"Fruitridge Manor","CA","Sacramento","Sacramento","Sacramento",2570,1249,0.00160384923817161,0.0121555915721232,0.0702656383890317,1564
2016-06-30,"Side Creek","CO","Denver","Arapahoe","Aurora",2571,1700,0.00770598695909899,0.0240963855421687,0.0911424903722721,2149
2016-06-30,"Meadowbrook","NY","Syracuse","Onondaga","Syracuse",2572,1561,-0.000640204865556978,0.000641025641025641,0.0787836903939185,1933
2016-06-30,"Riverside","KS","Wichita","Sedgwick","Wichita",2573,784,-0.00633713561470215,-0.0175438596491228,-0.00759493670886076,2095
2016-06-30,"Lynnhaven Shores","VA","Virginia Beach","Virginia Beach City","Virginia Beach",2574,1633,-0.000611995104039168,-0.0103030303030303,-0.0337278106508876,3928
2016-06-30,"Idlewild Farms","NC","Charlotte","Mecklenburg","Charlotte",2575,1145,0.0035056967572305,0.00703605980650836,0.0651162790697674,813
2016-06-30,"Lynwood Hills","CA","San Diego","San Diego","Chula Vista",2576,2389,0.00293870696893367,0.0114309906858594,0.020068317677199,1520
2016-06-30,"Whitehouse","FL","Jacksonville","Duval","Jacksonville",2577,1188,-0.000841042893187553,0.00168634064080944,0.0171232876712329,1462
2016-06-30,"Horseshoe Park","CO","Denver","Arapahoe","Aurora",2578,1681,0.00900360144057623,0.0300245098039216,0.106649111257406,1811
2016-06-30,"The Provinces","AZ","Phoenix","Maricopa","Chandler",2579,1337,0.00677710843373494,0.0190548780487805,0.0552486187845304,2058
2016-06-30,"West Loop Gate","IL","Chicago","Cook","Chicago",2580,2077,-0.00144230769230769,0.00289715113471753,0.0181372549019608,4671
2016-06-30,"North India Mound","MO","Kansas City","Jackson","Kansas City",2581,743,-0.00134408602150538,0.00951086956521739,0.0420757363253857,1796
2016-06-30,"Jacobs","KY","Louisville/Jefferson County","Jefferson","Louisville",2582,774,0,0.00650195058517555,0.0144167758846658,1294
2016-06-30,"Upton","MD","Baltimore","Baltimore City","Baltimore",2583,1292,-0.00308641975308642,-0.00691775557263643,-0.000773395204949729,1588
2016-06-30,"South Park","CA","San Diego","San Diego","San Diego",2584,2461,0.00203583061889251,0.00448979591836735,0.00326131267835304,1672
2016-06-30,"Dunlap","WA","Seattle","King","Seattle",2585,1873,0.00970350404312668,0.014626218851571,0.083912037037037,1720
2016-06-30,"Foxcroft","NC","Charlotte","Mecklenburg","Charlotte",2586,3881,0.00910036401456058,0.0234704641350211,0.0119947848761408,1795
2016-06-30,"Secret Cove","FL","Jacksonville","Duval","Jacksonville",2587,1191,-0.00667222685571309,-0.0075,-0.0189456342668863,3043
2016-06-30,"Belknap Lookout","MI","Grand Rapids","Kent","Grand Rapids",2588,1105,0.015625,0.0385338345864662,0.0604606525911708,1915
2016-06-30,"Wooten","TX","Austin","Travis","Austin",2589,1733,0,0.017018779342723,0.0346268656716418,1507
2016-06-30,"San Mateo Village","CA","San Francisco","San Mateo","San Mateo",2590,3858,0.00731070496083551,0.0136626379400946,0.0686980609418283,1474
2016-06-30,"Venable","VA","Charlottesville","Albemarle","Charlottesville",2591,2102,0.00382043935052531,0.0339399901623217,0.20458452722063,721
2016-06-30,"Pheasant Run","CO","Denver","Arapahoe","Aurora",2592,1844,0.0070999453850355,0.0244444444444444,0.063437139561707,1572
2016-06-30,"Arlington South","CA","Riverside","Riverside","Riverside",2593,1755,0.00285714285714286,0.0138648180242634,0.0287221570926143,1453
2016-06-30,"President Park","WA","Seattle","King","Renton",2594,1832,0.0104798676227248,0.024035774175517,0.0904761904761905,1384
2016-06-30,"Stephens","AR","Little Rock","Pulaski","Little Rock",2595,690,-0.00862068965517241,-0.00289017341040462,0.0681114551083591,2178
2016-06-30,"Lindsay Park","WI","Milwaukee","Milwaukee","Milwaukee",2596,1162,-0.00257510729613734,0.0201931518876207,0.0201931518876207,1217
2016-06-30,"O'Fallon","MO","St. Louis","Saint Louis City","Saint Louis",2597,699,-0.00710227272727273,0.00575539568345324,0.0324963072378139,1943
2016-06-30,"Parkville","CT","Hartford","Hartford","Hartford",2598,1126,0,0.00805729632945389,0.071360608943863,881
2016-06-30,"University Park","OR","Portland","Multnomah","Portland",2599,1914,0,-0.00260552371026576,0.075885328836425,1780
2016-06-30,"Highland Terrace","TX","Dallas-Fort Worth","Dallas","Richardson",2600,1499,0.00200534759358289,0.012153950033761,0.076867816091954,1891
2016-06-30,"Awbrey Butte","OR","Bend","Deschutes","Bend",2601,2850,0.00706713780918728,0.01894887379335,0.037117903930131,2353
2016-06-30,"Country Club","NE","Lincoln","Lancaster","Lincoln",2602,1375,-0.00506512301013025,-0.0192582025677603,-0.0220483641536273,2164
2016-06-30,"Imperial Point","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",2603,1885,-0.00580168776371308,-0.00211752249867655,0.0437430786267996,3761
2016-06-30,"Columbia Forest","VA","Washington","Arlington","Arlington",2604,1720,-0.0069284064665127,-0.0165809033733562,-0.0590809628008753,1821
2016-06-30,"Homaker Park","CA","Bakersfield","Kern","Bakersfield",2605,841,0.00238379022646007,-0.00118764845605701,0.0157004830917874,887
2016-06-30,"Chevy Chase-Ashland Park","KY","Lexington","Fayette","Lexington",2606,2463,0.0106688551497743,0.0379266750948167,0.0774278215223097,2139
2016-06-30,"West Yarmouth","MA","Cape Cod","Barnstable","Yarmouth",2607,1629,0.00307881773399015,0.0219573400250941,0.0329740012682308,4995
2016-06-30,"South Deering","IL","Chicago","Cook","Chicago",2608,1279,0.00392464678178964,0.018312101910828,0.0306204673650282,2159
2016-06-30,"Marina","CA","San Diego","San Diego","San Diego",2609,2946,-0.003382949932341,-0.00506585612968592,0.000679347826086957,2870
2016-06-30,"Fairmount Park","WA","Seattle","King","Seattle",2610,2338,0.00862812769628991,0.0276923076923077,0.120268327743172,2000
2016-06-30,"Webber-Camden","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2611,1266,-0.00236406619385343,-0.00549882168106834,0.0160513643659711,1711
2016-06-30,"Lakeside Park","AZ","Tucson","Pima","Tucson",2612,989,0,-0.00201816347124117,0.00406091370558376,1529
2016-06-30,"Hillcrest","AR","Little Rock","Pulaski","Little Rock",2613,1237,-0.00960768614891913,-0.0244479495268139,-0.0298039215686275,2962
2016-06-30,"Lakeshore","CA","San Francisco","San Francisco","San Francisco",2614,4561,0.00352035203520352,0.0158129175946548,0.136556192374782,1403
2016-06-30,"Los Cerritos Area","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",2615,2896,0.00835654596100279,0.0222379103423932,0.0569343065693431,1684
2016-06-30,"Phillips West","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2616,1397,-0.00142959256611866,0.0145243282498184,0.0332840236686391,636
2016-06-30,"University City South","NC","Charlotte","Mecklenburg","Charlotte",2617,965,0,-0.00206825232678387,0.024416135881104,251
2016-06-30,"Derita-Statesville","NC","Charlotte","Mecklenburg","Charlotte",2618,1021,0.00889328063241107,0.01998001998002,0.0514933058702369,1699
2016-06-30,"Central Bench","ID","Boise City","Ada","Boise",2619,976,-0.00306435137895812,0.00411522633744856,0.030623020063358,1828
2016-06-30,"Holliswood","NY","New York","Queens","New York",2620,2355,0.00469283276450512,0.0177182368193604,0.0685117967332123,1858
2016-06-30,"Windom Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2621,1466,-0.00272108843537415,-0.00339904826648538,0.00548696844993141,1691
2016-06-30,"Spring Park","FL","Jacksonville","Duval","Jacksonville",2622,943,0.00319148936170213,0.0150699677072121,0.0107181136120043,1550
2016-06-30,"East Hyde Park","IL","Chicago","Cook","Chicago",2623,1475,-0.0094022834116857,-0.00270453008789723,0.0144429160935351,2441
2016-06-30,"Longfellow","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2624,1479,0.00203252032520325,0.0006765899864682,0.0437544107268878,1537
2016-06-30,"Bagley Downs","WA","Portland","Clark","Vancouver",2625,1390,0.00944081336238199,0.0396409872849663,0.110223642172524,717
2016-06-30,"Grasslyn Manor","WI","Milwaukee","Milwaukee","Milwaukee",2626,1027,0.000974658869395711,0.0148221343873518,0.0168316831683168,1668
2016-06-30,"Fremont","CA","San Francisco","Alameda","Oakland",2627,2418,0.0138364779874214,0.0481144343302991,0.209604802401201,924
2016-06-30,"Kenawood-Rockwood-Hi-Acres-Deep Spring","KY","Lexington","Fayette","Lexington",2628,945,-0.00735294117647059,0.00105932203389831,0.0373216245883644,2007
2016-06-30,"Islandview","MI","Detroit","Wayne","Detroit",2629,759,-0.00524246395806029,-0.00784313725490196,-0.00524246395806029,2894
2016-06-30,"Lansingville","OH","Youngstown","Mahoning","Youngstown",2630,543,-0.0109289617486339,-0.0127272727272727,-0.0251346499102334,2361
2016-06-30,"Town of Lake","WI","Milwaukee","Milwaukee","Milwaukee",2631,1165,0.000859106529209622,0.015693112467306,0.0392506690454951,1986
2016-06-30,"Chollas Creek","CA","San Diego","San Diego","San Diego",2632,2014,0.00800800800800801,0.029126213592233,0.0478668054110302,740
2016-06-30,"Deep Creek West-Dismal Swamp","VA","Virginia Beach","Chesapeake City","Chesapeake",2633,1688,-0.00236406619385343,-0.00938967136150235,-0.0128654970760234,2071
2016-06-30,"Baker","CO","Denver","Denver","Denver",2634,2090,0.00625902744342802,0.0116166505324298,0.0160427807486631,2024
2016-06-30,"South Central","OR","Salem","Marion","Salem",2635,1382,0.00728862973760933,0.0313432835820895,0.10031847133758,2089
2016-06-30,"Buckingham","VA","Washington","Arlington","Arlington",2636,1750,-0.00568181818181818,-0.00681044267877412,-0.0217998882057015,1417
2016-06-30,"Eastern Hills","OH","Dayton","Montgomery","Dayton",2637,706,0.0056980056980057,0.0276564774381368,0.0521609538002981,1640
2016-06-30,"Central Meadowbrook","TX","Dallas-Fort Worth","Tarrant","Fort Worth",2638,1225,0.00409836065573771,0.0157545605306799,0.0479041916167665,1719
2016-06-30,"Pecan Springs Springdale","TX","Austin","Travis","Austin",2639,1681,0.00358208955223881,0.0157099697885196,0.0592312539382483,1429
2016-06-30,"North Heights","OH","Youngstown","Mahoning","Youngstown",2640,609,0,0.033955857385399,-0.00975609756097561,1933
2016-06-30,"Business District","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",2641,2647,-0.00526118000751597,-0.0108370702541106,0.00417298937784522,3128
2016-06-30,"Pearl District","OR","Portland","Multnomah","Portland",2642,1787,-0.00223338916806253,0.00112044817927171,0.133883248730964,8551
2016-06-30,"Central Oak Park","CA","Sacramento","Sacramento","Sacramento",2643,1214,0.0108243130724396,0.0314358538657604,0.128252788104089,1818
2016-06-30,"South Main","TX","Houston","Harris","Houston",2644,1173,0.0164644714038128,0.0316622691292876,0.0791168353265869,1398
2016-06-30,"Arcadia","MI","Kalamazoo","Kalamazoo","Kalamazoo",2645,1381,0.00876552227903579,0.0446293494704992,0.0942947702060222,498
2016-06-30,"Juneau Town","WI","Milwaukee","Milwaukee","Milwaukee",2646,1792,0.00167691447736165,0.0334486735870819,0.0084411930219471,1034
2016-06-30,"Orchard District","OR","Bend","Deschutes","Bend",2647,1536,0.00589390962671906,0.0205980066445183,0.0585802894555479,1819
2016-06-30,"Mission Hills","CA","San Diego","San Diego","San Diego",2648,3805,0.00714663843303335,0.0239504843918192,0.102578962619531,2299
2016-06-30,"Back Creek Church Road","NC","Charlotte","Mecklenburg","Charlotte",2649,1330,0.00377358490566038,0.0160427807486631,0.0423197492163009,3392
2016-06-30,"South 48th Street","NE","Lincoln","Lancaster","Lincoln",2650,1155,-0.000865051903114187,0.0140474100087796,0.0538321167883212,1701
2016-06-30,"Arbor Heights","WA","Seattle","King","Seattle",2651,2228,0.013648771610555,0.0425830603649977,0.132113821138211,2435
2016-06-30,"Grider","NY","Buffalo","Erie","Buffalo",2652,807,-0.0085995085995086,-0.0122399020807834,0.0125470514429109,2016
2016-06-30,"North Rosedale Park","MI","Detroit","Wayne","Detroit",2653,904,-0.00659340659340659,-0.0152505446623094,0.00221729490022173,1822
2016-06-30,"Bolton Hill","MD","Baltimore","Baltimore City","Baltimore",2654,2154,0.00232666356444858,-0.00462107208872458,-0.0217983651226158,1051
2016-06-30,"Lyon Park","VA","Washington","Arlington","Arlington",2655,3207,0.0123106060606061,0.0295345104333868,-0.00155666251556663,1438
2016-06-30,"State College Area","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",2656,2637,0.000759013282732448,0.005720823798627,0.0312866640594447,1123
2016-06-30,"Crossroads","WA","Seattle","King","Bellevue",2657,2365,0.00724020442930153,0.0193965517241379,0.0799086757990868,3282
2016-06-30,"Virginia Park","FL","Tampa","Hillsborough","Tampa",2658,2441,0.00784475639966969,0.00867768595041322,0.0585429314830876,2185
2016-06-30,"The Oaks","CA","Bakersfield","Kern","Bakersfield",2659,1602,-0.00743494423791822,-0.021978021978022,-0.0213805742211362,1605
2016-06-30,"New Northwood","MD","Baltimore","Baltimore City","Baltimore",2660,1388,0,0.00216606498194946,-0.00857142857142857,1212
2016-06-30,"Hillcrest","NY","New York","Rockland","Ramapo",2661,2531,0.00158290462999604,-0.0132553606237817,0.0475993377483444,1775
2016-06-30,"Bryant","WA","Seattle","King","Seattle",2662,2823,0.00570003562522266,0.0359633027522936,0.101014040561622,1960
2016-06-30,"Astoria Heights","NY","New York","Queens","New York",2663,2298,0.00966608084358524,0.00922266139657444,0.0417044424297371,2490
2016-06-30,"North Loop","TX","Austin","Travis","Austin",2664,1857,0.00107816711590297,0.0164203612479475,0.0362723214285714,1971
2016-06-30,"Seminary","CA","San Francisco","Alameda","Oakland",2665,2261,0.0189274447949527,0.0496750232126277,0.220842332613391,1110
2016-06-30,"Terra Del Sol","AZ","Tucson","Pima","Tucson",2666,1005,0.0029940119760479,0.0120845921450151,0.00903614457831325,1793
2016-06-30,"Parkland","KY","Louisville/Jefferson County","Jefferson","Louisville",2667,765,0.00790513833992095,0.00657894736842105,0.0394021739130435,2216
2016-06-30,"University Hills","TX","Austin","Travis","Austin",2668,1904,0.0165509877202349,0.0432876712328767,0.114754098360656,1392
2016-06-30,"Kerns","OR","Portland","Multnomah","Portland",2669,2136,0.00612341026848799,0.0254440710513682,0.072289156626506,1321
2016-06-30,"Presidential Park","CA","Riverside","Riverside","Riverside",2670,1670,0.00602409638554217,0.0170523751522534,0.0359801488833747,1255
2016-06-30,"Tower Homes","MO","Kansas City","Jackson","Kansas City",2671,1174,0.00772532188841202,0.00945829750644884,0.00772532188841202,2296
2016-06-30,"Arlingwood","FL","Jacksonville","Duval","Jacksonville",2672,1064,-0.0065359477124183,0,0.0181818181818182,2122
2016-06-30,"Memorial Square","MA","Springfield","Hampden","Springfield",2673,1115,0.00904977375565611,0.020128087831656,0.0974409448818898,544
2016-06-30,"Goldsmith","CO","Denver","Denver","Denver",2674,2059,0.0117936117936118,0.022343594836147,0.0836842105263158,1212
2016-06-30,"Old West Austin","TX","Austin","Travis","Austin",2675,2395,-0.00249895876718034,-0.0082815734989648,0.0458515283842795,1784
2016-06-30,"Longfellow","CA","San Francisco","Alameda","Oakland",2676,3051,0.00892857142857143,0.0193785499498831,0.102239884393064,1751
2016-06-30,"Baldwin Park","FL","Orlando","Orange","Orlando",2677,2278,-0.00393528640139921,-0.00262697022767075,-0.00480559196155526,2827
2016-06-30,"Heather Gardens","CO","Denver","Arapahoe","Aurora",2678,1593,0.00568181818181818,0.0140038192234246,0.0836734693877551,3255
2016-06-30,"Washington Heights","IL","Chicago","Cook","Chicago",2679,1328,0.00988593155893536,0.031055900621118,0.0278637770897833,1789
2016-06-30,"Westerleigh","NY","New York","Richmond","New York",2680,2053,0.00342130987292278,-0.0219151977131968,-0.0530442804428044,1590
2016-06-30,"Victory Heights","WA","Seattle","King","Seattle",2681,2390,0.0101437024513948,0.0409407665505226,0.154031868662482,1945
2016-06-30,"Woodley Park","DC","Washington","District of Columbia","Washington",2682,3231,0.00874180455822666,0.0234399746594869,0.0497076023391813,1883
2016-06-30,"Zilker","TX","Austin","Travis","Austin",2683,2334,-0.00341588385994876,-0.00596252129471891,0.0373333333333333,2932
2016-06-30,"Greater Belhaven","MS","Jackson","Hinds","Jackson",2684,1494,0.00673854447439353,0.0389429763560501,0.0425680390788555,1467
2016-06-30,"Bluff","PA","Pittsburgh","Allegheny","Pittsburgh",2685,1072,0.00374531835205993,0.00374531835205993,0.0883248730964467,313
2016-06-30,"West Riverside","LA","New Orleans","Orleans","New Orleans",2686,2132,-0.0184162062615101,-0.0786516853932584,-0.117184265010352,1603
2016-06-30,"Redwood Village","CA","San Diego","San Diego","San Diego",2687,1867,0.00809935205183585,0.0258241758241758,0.0848343986054619,1203
2016-06-30,"Grand Lake","CA","San Francisco","Alameda","Oakland",2688,2792,0.00467794170564951,0.0119608553823849,0.140057166190282,1500
2016-06-30,"Beacon Hill","TX","San Antonio","Bexar","San Antonio",2689,1184,-0.00420521446593776,0.00509337860780985,0.0685920577617329,1629
2016-06-30,"Summer Place Village","AZ","Phoenix","Maricopa","Mesa",2690,1241,0.00323362974939369,0.0155482815057283,0.0579710144927536,1389
2016-06-30,"Bloomingdale","DC","Washington","District of Columbia","Washington",2691,2953,0.0133836650652025,0.0271304347826087,0.114339622641509,2273
2016-06-30,"Northpoint","WI","Milwaukee","Milwaukee","Milwaukee",2692,1811,-0.00165380374862183,-0.0372142477405635,-0.0635987590486039,698
2016-06-30,"Olde Providence South","NC","Charlotte","Mecklenburg","Charlotte",2693,2142,0.000467071461933676,0.00894959962317475,0.0731462925851703,2048
2016-06-30,"Govalle","TX","Austin","Travis","Austin",2694,1780,0.00564971751412429,0.0183066361556064,0.0645933014354067,1274
2016-06-30,"Barnum West","CO","Denver","Denver","Denver",2695,1685,0.00357355568790947,0.0268129189518586,0.149386084583902,1726
2016-06-30,"Timmerman West","WI","Milwaukee","Milwaukee","Milwaukee",2696,1148,0,0.0114537444933921,-0.00260642919200695,1070
2016-06-30,"Southwest Hills","OR","Portland","Multnomah","Portland",2697,3589,0.00139508928571429,0.00307434320849637,0.0958778625954198,2373
2016-06-30,"Whitman-Mocine","CA","San Francisco","Alameda","Hayward",2698,2584,0.009375,0.0229612034837688,0.101449275362319,1266
2016-06-30,"South Patrick Shores","FL","Melbourne","Brevard","Satellite Beach",2699,1552,0.00583279325988334,0.0117340286831812,0.110952040085898,2932
2016-06-30,"West Hills","NY","New York","Suffolk","Huntington",2700,5252,0.295191122071517,0.477355836849508,0.97369409996242,1623
2016-06-30,"Mount Vernon-Hollywood-Montclair","KY","Lexington","Fayette","Lexington",2701,1370,0.00366300366300366,0.0300751879699248,0.0490045941807044,1356
2016-06-30,"Weibel","CA","San Francisco","Alameda","Fremont",2702,5002,0.0183224755700326,0.0394846217788861,0.0488572027678759,1548
2016-06-30,"Strawberry Farms","OH","Columbus","Franklin","Columbus",2703,1303,-0.000766871165644172,-0.00153256704980843,0.0349483717235902,1546
2016-06-30,"Village 11","CA","Sacramento","Sacramento","Sacramento",2704,1610,0.0024906600249066,0.013215859030837,0.0592105263157895,1543
2016-06-30,"South East End","MI","Grand Rapids","Kent","Grand Rapids",2705,1178,0.0076988879384089,0.0243478260869565,0.0397175639894086,1948
2016-06-30,"Whittier","CO","Boulder","Boulder","Boulder",2706,2487,0.00525464834276475,0.0230357877416701,0.0281107895824721,2042
2016-06-30,"Dorsey-Riverbend","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",2707,1449,0.00346260387811634,0.00485436893203883,0.0462093862815884,786
2016-06-30,"Fairport","NY","Rochester","Monroe","Perinton",2708,1800,0,-0.00552486187845304,0.0186757215619694,14028
2016-06-30,"Westside","MT","Missoula","Missoula","Missoula",2709,1158,0.00520833333333333,0.0104712041884817,0.0732159406858202,2190
2016-06-30,"Buckingham Lake - Crestwood","NY","Albany","Albany","Albany",2710,1684,-0.00590318772136954,-0.0163551401869159,0.024330900243309,1807
2016-06-30,"Northside","MI","Kalamazoo","Kalamazoo","Kalamazoo",2711,841,-0.00708382526564345,-0.0117508813160987,-0.0634743875278396,2140
2016-06-30,"Upper Boggy Creek","TX","Austin","Travis","Austin",2712,2037,0.00147492625368732,0.0149476831091181,0.0256797583081571,2098
2016-06-30,"Braddock Road Metro","VA","Washington","Alexandria City","Alexandria",2713,2775,0.00361663652802893,0,0.00872410032715376,2068
2016-06-30,"Rio Bravo","CA","Bakersfield","Kern","Bakersfield",2714,1544,-0.00193923723335488,0.0032488628979857,-0.0115236875800256,3818
2016-06-30,"Westwood-Pecan Lake","AR","Little Rock","Pulaski","Little Rock",2715,1033,0.00977517106549365,0.0268389662027833,0.10010649627263,1872
2016-06-30,"Arlington Heights","WI","Milwaukee","Milwaukee","Milwaukee",2716,804,0.0012453300124533,-0.00124223602484472,0.119777158774373,1380
2016-06-30,"Clinton","NE","Lincoln","Lancaster","Lincoln",2717,901,-0.00770925110132159,-0.0174482006543075,-0.0806122448979592,1453
2016-06-30,"Rosewood","TX","Austin","Travis","Austin",2718,1827,0.0105088495575221,0.0327868852459016,0.0907462686567164,1277
2016-06-30,"South Hilltop","OH","Columbus","Franklin","Columbus",2719,755,0.0013262599469496,0.00532623169107856,-0.0104849279161206,2126
2016-06-30,"Alta Mesa","CA","Santa Maria-Santa Barbara","Santa Barbara","Santa Barbara",2720,4063,-0.00660146699266504,0.00718889439762023,0.0265285497726124,1413
2016-06-30,"Country Club Heights","NC","Charlotte","Mecklenburg","Charlotte",2721,1252,0.0088638195004029,0.00400962309542903,0.0372825186412593,1142
2016-06-30,"Riverside South","TX","San Antonio","Bexar","San Antonio",2722,939,0,0.0118534482758621,0.0694760820045558,1011
2016-06-30,"Pelican Bay","FL","Naples","Collier","Naples",2723,6224,-0.0076530612244898,-0.00400064010241639,0.163147075313026,7576
2016-06-30,"Colonial Heights","CA","Stockton","San Joaquin","Stockton",2724,1342,0.0037397157816006,0.0166666666666667,0.0701754385964912,1259
2016-06-30,"Little Blue Valley","MO","Kansas City","Jackson","Kansas City",2725,1330,-0.00523560209424084,0.00529100529100529,0.0717163577759871,1233
2016-06-30,"East Atlanta","GA","Atlanta","Fulton","Atlanta",2726,1452,0.0160951714485654,0.0491329479768786,0.139717425431711,2348
2016-06-30,"Mount Vernon","MD","Baltimore","Baltimore City","Baltimore",2727,1335,0.0052710843373494,0.0206422018348624,-0.0191036002939015,799
2016-06-30,"Hagginwood","CA","Sacramento","Sacramento","Sacramento",2728,1226,0.00739523418241578,0.0123864574731627,0.0633130962705984,1616
2016-06-30,"Read Blvd. West","LA","New Orleans","Orleans","New Orleans",2729,1278,0.00788643533123028,0.0102766798418972,0.0323101777059774,1950
2016-06-30,"Florida Center","FL","Orlando","Orange","Orlando",2730,1839,-0.00540832882639264,-0.0027114967462039,0.0605536332179931,1005
2016-06-30,"Audubon Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2731,1477,0.00271554650373388,0.00887978142076503,0.0335899230230931,2037
2016-06-30,"Sharon Heights","OH","Columbus","Franklin","Columbus",2732,1337,0.0105820105820106,0.0316358024691358,0.0670391061452514,2136
2016-06-30,"Dexter Falls","OH","Columbus","Franklin","Columbus",2733,1526,0.00859220092531395,0.0296896086369771,0.0524137931034483,1515
2016-06-30,"North Central","CA","San Francisco","San Mateo","San Mateo",2734,2873,-0.00208405696422369,-0.00312283136710618,0.109694862881421,1680
2016-06-30,"Irvington","MD","Baltimore","Baltimore City","Baltimore",2735,1300,-0.00687547746371276,-0.0181268882175227,0.0124610591900312,1325
2016-06-30,"Belle Harbor","NY","New York","Queens","New York",2736,2249,0.00312221231043711,0.00133570792520036,0.0524099204492279,1675
